,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
14,1831,Bitcoin Cash,BCH,bitcoin-cash,949,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19791593.75,19791593.75,False,,15,,,,2024-11-22T04:43:00.000Z,496.7063561960135,2177314886.664206,214.725,0.4645149,3.73101921,20.33725358,40.00631401,45.2617568,37.72942061,9830610414.874294,0.297,10430833480.12,,2024-11-22T04:43:00.000Z,,,,,,2024-11-21 23:44:18.772192
0,1,Bitcoin,BTC,bitcoin,11806,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19785743.0,19785743.0,False,,1,,,,2024-11-22T04:44:00.000Z,99122.16819518126,100874831466.46982,23.1441,0.50191332,2.42471592,13.41580566,47.61944352,55.14075821,54.87567565,1961205745512.6304,59.2332,2081565532098.81,,2024-11-22T04:44:00.000Z,,,,,,2024-11-21 23:45:19.014347
1,1027,Ethereum,ETH,ethereum,9580,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate']",,120428391.07998496,120428391.07998496,True,,2,,,,2024-11-22T04:44:00.000Z,3409.3702688832973,52618924080.42242,62.8865,1.62308516,8.9511522,12.45209389,30.41494967,28.00443014,23.94754048,410584976077.5512,12.4007,410584976077.55,,2024-11-22T04:44:00.000Z,,,,,,2024-11-21 23:45:19.014347
2,825,Tether USDt,USDT,tether,104684,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,130718783155.73712,131944368177.92067,True,,3,,,,2024-11-22T04:44:00.000Z,1.0009363957855535,197659707915.28177,30.2704,0.00273578,0.03347692,0.07508538,0.16752344,0.07854324,0.02712737,130841187673.37683,3.9522,132067920328.21,,2024-11-22T04:44:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-11-21 23:45:19.014347
3,5426,Solana,SOL,solana,793,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,474698441.99076563,588790825.2620193,True,,4,,,,2024-11-22T04:44:00.000Z,261.6032889139022,11189868208.75758,65.8134,-0.09146023,8.39694451,27.458777,57.77845383,77.89262094,70.25233879,124182673667.08951,3.7502,154029616370.87,,2024-11-22T04:44:00.000Z,,,,,,2024-11-21 23:45:19.014347
4,1839,BNB,BNB,bnb,2286,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,144010578.45,144010578.45,False,,5,,,,2024-11-22T04:44:00.000Z,636.223947885602,2835887412.955107,24.0545,0.24837876,4.20509192,4.02724557,7.85954756,7.2089466,10.19350753,91622978758.74818,2.767,91622978758.75,,2024-11-22T04:44:00.000Z,,,,,,2024-11-21 23:45:19.014347
5,52,XRP,XRP,xrp,1433,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,56931242174.0,99987013354.0,False,,6,,,,2024-11-22T04:44:00.000Z,1.4041303946313908,16040768534.326307,143.2372,1.75624986,26.247276,74.92516122,164.21181464,137.55378085,130.85514305,79938887540.6339,2.4141,140413039463.14,,2024-11-22T04:44:00.000Z,,,,,,2024-11-21 23:45:19.014347
6,74,Dogecoin,DOGE,dogecoin,1105,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,146892156383.70523,146892156383.70523,True,,7,,,,2024-11-22T04:44:00.000Z,0.397182871222694,8629441263.62824,3.7741,1.40549805,2.27804757,10.97517289,186.76536647,269.16835175,253.0321219,58343048432.57303,1.7621,58343048432.57,,2024-11-22T04:44:00.000Z,,,,,,2024-11-21 23:45:19.014347
7,3408,USDC,USDC,usd-coin,23267,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'base-ecosystem', 'fiat-stablecoin']",,38299007979.715096,38299007979.715096,False,,8,,,,2024-11-22T04:44:00.000Z,0.999971063467331,14682328171.240932,25.5564,0.01021184,0.00519084,0.01803838,0.00739133,-0.02651455,-0.00189925,38297899739.2195,1.1567,38297899739.22,,2024-11-22T04:44:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-11-21 23:45:19.014347
8,2010,Cardano,ADA,cardano,1358,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35052930435.62651,44994880168.24164,False,,9,,,,2024-11-22T04:44:00.000Z,0.8923395314761768,3265892708.397126,-11.3796,2.59403657,11.95980782,53.82125946,145.83060787,150.78375242,127.63611138,31279115521.79398,0.9446,40155278916.43,,2024-11-22T04:44:00.000Z,,,,,,2024-11-21 23:45:19.014347
9,1958,TRON,TRX,tron,1072,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,86352726845.67656,86352738879.99632,True,,10,,,,2024-11-22T04:44:00.000Z,0.20083257121797027,891783899.543796,12.6658,0.18692602,1.77613378,13.44110233,25.14482833,32.51253131,23.62055681,17342440164.10027,0.5238,17342442580.98,,2024-11-22T04:44:00.000Z,,,,,,2024-11-21 23:45:19.014347
10,5805,Avalanche,AVAX,avalanche,805,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets', 'layer-1']",715748719.0,409106268.9196353,447442568.9196353,False,,11,,,,2024-11-22T04:44:00.000Z,36.64493970988316,961815903.7018274,19.8672,1.21981562,6.75123454,19.03108247,34.02114459,32.31503937,39.19504868,14991674559.495283,0.4527,26228568655.18,,2024-11-22T04:44:00.000Z,,,,,,2024-11-21 23:45:19.014347
11,5994,Shiba Inu,SHIB,shiba-inu,907,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589260483304199.2,589512450521971.5,False,,12,,,,2024-11-22T04:44:00.000Z,2.518398657834133e-05,1426715331.177711,25.7392,1.31915282,4.34625962,10.00110833,40.18344397,71.52070017,65.20768252,14839928102.679878,0.4482,14846273641.71,,2024-11-22T04:44:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-11-21 23:45:19.014347
12,11419,Toncoin,TON,toncoin,616,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2546756967.059819,5115781791.580482,True,,13,3414166606.0,19072173778.66267,,2024-11-22T04:44:00.000Z,5.586187195769986,474551517.468238,43.0231,0.72334444,4.13730868,7.97691307,7.4139937,-0.8644335,-16.86777033,14226661160.127565,0.4296,28577714740.48,,2024-11-22T04:44:00.000Z,,,,,,2024-11-21 23:45:19.014347
13,20947,Sui,SUI,sui,420,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm']",10000000000.0,2845750695.583888,10000000000.0,False,,14,,,,2024-11-22T04:44:00.000Z,3.638168289279407,1859483828.8784823,14.7372,1.81947914,0.98204901,16.80870102,89.86623964,125.76628758,265.61173773,10353319939.868116,0.3127,36381682892.79,,2024-11-22T04:44:00.000Z,,,,,,2024-11-21 23:45:19.014347
14,1831,Bitcoin Cash,BCH,bitcoin-cash,949,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19791593.75,19791593.75,False,,15,,,,2024-11-22T04:44:00.000Z,496.9044741880632,2173817567.657794,212.1787,0.51097333,3.73779264,20.34309215,40.0672885,45.32563625,37.78784188,9834531485.687508,0.297,10434993957.95,,2024-11-22T04:44:00.000Z,,,,,,2024-11-21 23:45:19.014347
0,1,Bitcoin,BTC,bitcoin,11808,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19787800.0,19787800.0,False,,1,,,,2024-11-26T19:42:00.000Z,91962.8943544471,95336471851.53989,35.9548,-0.29068879,-3.13231788,-1.91652475,35.79889409,39.84184028,55.28449666,1819743360906.9282,57.851,1931220781443.39,,2024-11-26T19:42:00.000Z,,,,,,2024-11-26 14:43:13.930197
1,1027,Ethereum,ETH,ethereum,9593,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate']",,120433832.8640161,120433832.8640161,True,,2,,,,2024-11-26T19:42:00.000Z,3290.8440077669725,44355838087.43086,-1.9638,0.85111792,-5.16459995,4.91912582,32.15600374,21.78279609,30.88414235,396328957212.9565,12.5639,396328957212.96,,2024-11-26T19:42:00.000Z,,,,,,2024-11-26 14:43:13.930197
2,825,Tether USDt,USDT,tether,105349,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,132744005559.75017,135944368167.2145,True,,3,,,,2024-11-26T19:42:00.000Z,1.0002701447768432,190251323641.0748,6.3239,-0.00722405,0.0091205,-0.0797147,0.15976666,0.00914143,0.00176222,132779865659.50937,4.2212,135981092828.22,,2024-11-26T19:42:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-11-26 14:43:13.930197
3,5426,Solana,SOL,solana,796,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,474825165.0432629,589031583.4522002,True,,4,,,,2024-11-26T19:42:00.000Z,227.39931587758107,7400841536.47437,22.6049,1.20958423,-5.22631794,-7.02291817,28.76191964,44.32647985,56.49918714,107974917692.2975,3.4255,133945379107.32,,2024-11-26T19:42:00.000Z,,,,,,2024-11-26 14:43:13.930197
4,1839,BNB,BNB,bnb,2290,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,144010149.25,144010149.25,False,,5,,,,2024-11-26T19:42:00.000Z,608.8806143234672,2699460722.370084,-1.3256,1.18512765,-5.52269417,-1.5206354,3.84836797,0.46577398,13.56816538,87684988144.15419,2.7876,87684988144.15,,2024-11-26T19:42:00.000Z,,,,,,2024-11-26 14:43:13.930197
5,52,XRP,XRP,xrp,1438,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,56998852241.0,99986987365.0,False,,6,,,,2024-11-26T19:42:00.000Z,1.3603385121990808,9663446222.908834,-17.8982,1.25621637,-7.4545946,22.2588255,164.48243371,131.72694978,136.60525487,77537733854.57718,2.4599,136033851219.91,,2024-11-26T19:42:00.000Z,,,,,,2024-11-26 14:43:13.930197
6,74,Dogecoin,DOGE,dogecoin,1112,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,146955456383.7052,146955456383.7052,True,,7,,,,2024-11-26T19:42:00.000Z,0.37818878378358733,9753320682.303587,2.994,1.59116998,-6.56276746,-8.05838908,168.16765743,204.39905201,279.81436362,55576905320.115486,1.7618,55576905320.12,,2024-11-26T19:42:00.000Z,,,,,,2024-11-26 14:43:13.930197
7,3408,USDC,USDC,usd-coin,23351,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'base-ecosystem', 'fiat-stablecoin']",,38622134277.02691,38622134277.02691,False,,8,,,,2024-11-26T19:42:00.000Z,1.0000368508554638,14033171352.385757,13.7874,-0.00526844,-0.00732119,0.01606158,0.01600611,0.00798155,-0.00193732,38623557535.71485,1.2253,38623557535.71,,2024-11-26T19:42:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-11-26 14:43:13.930197
8,2010,Cardano,ADA,cardano,1372,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35073778164.29241,44994851307.90344,False,,9,,,,2024-11-26T19:42:00.000Z,0.929167911331899,3001099898.3582664,-7.2741,3.46023666,-8.23175286,23.96453229,173.82079089,131.23808138,162.98532998,32589429199.43395,1.036,41812556009.94,,2024-11-26T19:42:00.000Z,,,,,,2024-11-26 14:43:13.930197
9,5805,Avalanche,AVAX,avalanche,810,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets', 'layer-1']",715748719.0,409250984.4881745,447587284.4881745,False,,10,,,,2024-11-26T19:42:00.000Z,41.41963231371854,1619165794.7654011,-23.0761,0.9464168,-1.42793145,18.29382651,61.45227693,37.61084967,72.64027504,16951025301.527515,0.5378,29646048770.0,,2024-11-26T19:42:00.000Z,,,,,,2024-11-26 14:43:13.930197
10,1958,TRON,TRX,tron,1073,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,86329773990.16708,86329796835.33423,True,,11,,,,2024-11-26T19:42:00.000Z,0.19137982836016354,1354152231.080082,15.5985,1.29921673,-3.63202658,-5.54333058,16.22782504,23.52589601,21.19958885,16521777328.609888,0.5252,16521781700.71,,2024-11-26T19:42:00.000Z,,,,,,2024-11-26 14:43:13.930197
11,11419,Toncoin,TON,toncoin,621,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2547081625.0632806,5116110280.289614,True,,12,3414166606.0,20190401266.155663,,2024-11-26T19:42:00.000Z,5.913712948475737,577613686.1748486,-5.3141,1.38398432,-3.74006343,7.33077076,20.07178329,-2.34251567,6.16699111,15062709586.961346,0.4779,30255207610.38,,2024-11-26T19:42:00.000Z,,,,,,2024-11-26 14:43:13.930197
12,5994,Shiba Inu,SHIB,shiba-inu,911,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589260296219762.8,589512446631622.0,False,,13,,,,2024-11-26T19:42:00.000Z,2.3968437400816994e-05,1210248262.4868681,-20.8348,1.19670425,-6.52626838,-6.67320571,40.06703759,17.62668773,72.33615963,14123648522.730263,0.449,14129692174.09,,2024-11-26T19:42:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-11-26 14:43:13.930197
13,512,Stellar,XLM,stellar,638,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'smart-contracts', 'hashkey-capital-portfolio']",50001806812.0,30041369554.72382,50001786911.16305,False,,14,,,,2024-11-26T19:42:00.000Z,0.4351433774308256,3596196524.8928986,-36.7902,0.98276357,-15.39895576,88.3319972,363.67137758,342.07640105,367.15436538,13072303010.6901,0.4156,21757955093.82,,2024-11-26T19:42:00.000Z,,,,,,2024-11-26 14:43:13.930197
14,6636,Polkadot,DOT,polkadot-new,842,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'layer-1']",,1522876969.922344,1522876969.922344,True,,15,1522876970.0311713,12161113369.551641,,2024-11-26T19:42:00.000Z,7.985617754336858,1037361894.7982472,-29.4263,1.82299155,-6.46775134,35.54187107,94.8110812,63.85770767,85.89213126,12161113368.682589,0.3855,12161113368.68,,2024-11-26T19:42:00.000Z,,,,,,2024-11-26 14:43:13.930197
0,1,Bitcoin,BTC,bitcoin,11808,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19787800.0,19787800.0,False,,1,,,,2024-11-26T19:42:00.000Z,91962.8943544471,95336471851.53989,35.9548,-0.29068879,-3.13231788,-1.91652475,35.79889409,39.84184028,55.28449666,1819743360906.9282,57.851,1931220781443.39,,2024-11-26T19:42:00.000Z,,,,,,2024-11-26 14:44:14.071219
1,1027,Ethereum,ETH,ethereum,9593,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate']",,120433832.8640161,120433832.8640161,True,,2,,,,2024-11-26T19:43:00.000Z,3290.395672037265,44374246071.1378,-1.9373,0.69284272,-5.31703332,5.00362739,32.12365579,21.77717377,30.75360969,396274962422.61786,12.5622,396274962422.62,,2024-11-26T19:43:00.000Z,,,,,,2024-11-26 14:44:14.071219
2,825,Tether USDt,USDT,tether,105349,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,132744005559.75017,135944368167.2145,True,,3,,,,2024-11-26T19:43:00.000Z,1.0002036145750224,190334948129.03537,6.3665,-0.01800054,0.01909252,-0.09792775,0.14843031,-0.00747156,0.00571159,132771034174.02899,4.2209,135972048421.97,,2024-11-26T19:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-11-26 14:44:14.071219
3,5426,Solana,SOL,solana,796,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,474825165.0432629,589031583.4522002,True,,4,,,,2024-11-26T19:43:00.000Z,227.12198231665116,7404297637.177963,22.6486,0.91561486,-5.56613072,-7.07189172,28.57745674,44.12419589,56.30471852,107843232738.45692,3.4214,133782020880.78,,2024-11-26T19:43:00.000Z,,,,,,2024-11-26 14:44:14.071219
4,1839,BNB,BNB,bnb,2290,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,144010149.25,144010149.25,False,,5,,,,2024-11-26T19:43:00.000Z,608.6302864793804,2700296169.78841,-1.3074,0.93388396,-5.64239547,-1.53876024,3.8018952,0.41004412,13.49208079,87648938393.96584,2.7864,87648938393.97,,2024-11-26T19:43:00.000Z,,,,,,2024-11-26 14:44:14.071219
5,52,XRP,XRP,xrp,1438,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,56998852241.0,99986987365.0,False,,6,,,,2024-11-26T19:43:00.000Z,1.358995306355745,9665239524.956587,-17.8933,0.95162953,-7.73661985,22.12049583,164.20577891,131.49841181,136.36896407,77461172663.18364,2.4575,135899530635.57,,2024-11-26T19:43:00.000Z,,,,,,2024-11-26 14:44:14.071219
6,74,Dogecoin,DOGE,dogecoin,1112,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,146955456383.7052,146955456383.7052,True,,7,,,,2024-11-26T19:43:00.000Z,0.3771816702085569,9755702102.222855,3.0025,1.19376718,-6.93469664,-8.22409653,167.42643222,203.61676835,278.7634788,55428904485.066666,1.7571,55428904485.07,,2024-11-26T19:43:00.000Z,,,,,,2024-11-26 14:44:14.071219
